"pagos","gratis","carga.paga","carga.gratis","correio"
1666,12,107,0,0
6393,431,4694,574,0
374,0,0,0,0
13798,460,6959,278,0
431,16,0,0,0
2375,24,273,0,0
153,3,0,0,0
4670,63,4878,227,0
18938,812,19832,9246,0
455,14,114,0,0
4529,94,1147,1,0
1958,66,3485,19,0
13451,421,8761,1104,0
2365,71,250,0,0
115,1,0,0,0
3736,146,483,0,0
506,22,158,0,0
35,3,0,0,0
608,6,0,0,0
1685,39,1508,1152,0
5246,118,3814,6,0
4448,52,1459,5610,0
1142,38,7637,0,0
956,38,551,0,0
1568,37,1413,0,0
2530,79,1680,0,0
577,19,61,0,0
490,6,688,0,0
728,36,1087,0,0
5169,154,4319,0,0
4605,287,1929,0,0
466,0,0,0,0
350,0,0,0,0
2002,50,2491,0,0
445,22,1025,0,0
1612,37,1546,11,0
224,10,0,0,0
12592,370,53917,40,0
2528,62,17384,37,0
7816,275,44401,263,0
21,0,0,0,0
8214,154,7812,0,0
2735,95,1478,0,0
1056,30,889,0,0
406,8,311,0,0
1553,53,1383,0,0
223,6,120,0,0
251,3,0,0,0
218,4,0,0,0
2592,60,1971,1,0
745,13,467,1,0
3560,28,193,0,0
1442,38,70,0,0
4390,98,1531,60,0
364,7,0,0,0
2273,20,447,0,0
9459,305,387230,0,0
3175,82,21949,0,0
5723,195,111009,0,0
4158,62,27768,0,0
5197,283,214409,0,0
389,1,546,0,0
8022,87,19091,0,0
2399,22,2811,0,0
2152,81,359,0,0
323,10,162,18,0
4098,130,3130,102,0
2094,36,1222,0,0
2311,100,3801,1,0
38,6,0,0,0
0,0,52,0,0
6245,330,33913,258,0
404,16,0,0,0
1137,30,2295,0,0
2796,66,0,0,0
2341,19,3069,0,0
170,7,0,0,0
2675,51,11502,172,0
1165,49,0,128,0
3156,35,4798,53,0
6913,112,27805,229,0
16,0,0,0,0
4176,87,13454,108,0
2761,77,2833,0,0
2714,64,29669,55,0
324,6,0,0,0
346,6,12,0,0
8049,280,4171,30,0
2068,22,308,0,0
2878,44,423,0,0
9272,394,9936,483,0
113,0,0,0,0
19,1,0,0,0
118,0,0,0,0
2332,68,1911,18,0
231,6,108,0,0
393,7,172,0,0
29,0,0,0,0
2559,69,2320,13,0
2230,93,3044,92,0
427,2,576,0,0
623,50,99,0,0
9066,98,20798,0,0
48,5,56,0,0
6072,353,67896,4394,0
8303,249,9397,17,0
478,55,64,0,0
157,3,0,0,0
1267,51,17295,270,0
350,11,0,0,0
1732,40,1396,0,0
3002,122,15447,475,0
96,2,0,0,0
429,34,0,0,0
3894,141,15122,0,0
2296,38,609,10,0
4907,162,13247,3305,0
12108,430,9884,120,0
2083,49,2395,90,0
2403,58,4747,166,0
3769,151,5148,215,0
5,0,0,0,0
183,5,28,0,0
455,2,707,0,0
18941,2108,56657,1580,0
574,30,0,41,0
3179,104,2552,197,0
2580,74,2270,0,0
738,16,0,0,0
2096,163,5582,21,0
437,14,0,0,0
5981,232,7604,6509,0
2075,52,5257,180,0
1645,53,3183,16,0
9115,580,26414,3741,0
11628,451,12627,70,0
505,6,46,0,0
1197,22,159,0,0
2852,80,23943,3490,0
13323,700,8464,47,0
9776,350,29294,79,0
3049,82,5436,660,0
1727,54,1956,370,0
125,8,372,0,0
10100,244,4680,5,0
1326,13,2671,158,0
1158,24,242,0,0
266,6,0,0,0
106,1,0,0,0
1244,12,2264,0,0
1090,12,5856,0,0
8742,340,7970,34,0
165,1,0,0,0
2078,20,46,0,0
134,3,0,0,0
4139,88,5458,0,0
286,5,10,0,0
262,18,0,0,0
1444,61,3354,0,0
4,27,4261,0,0
389,11,1,0,0
632,30,44,0,0
608,27,33,0,0
0,0,0,0,0
0,0,21,0,0
569,2,195,0,0
2676,83,3634,0,0
1860,48,6001,0,0
1168,16,4617,0,0
1739,21,0,0,0
4332,160,420,0,0
157,4,0,0,0
150,0,0,0,0
117,1,0,0,0
5440,145,2594,5,0
14002,840,43246,1488,0
4728,147,7276,479,0
2747,30,1636,0,0
8646,214,15904,32,0
99,0,10,0,0
1196,28,3878,0,0
5134,130,1850,0,0
32,4,0,0,0
8235,263,4043,8,0
1520,74,1564,11,0
0,0,770,0,0
1896,44,2579,170,0
569,5,102,0,0
2042,42,356,0,0
143,3,476,78,0
2421,81,3645,18,0
1223,10,2989,0,0
1778,29,0,0,0
3888,61,4612,12,0
8227,122,12279,0,0
668,6,2763,0,0
11287,529,27696,1279,0
1153,24,1324,2,0
440,4,0,0,0
2557,68,20179,1506,0
972,18,3985,8,0
375,11,25,0,0
330,1,0,0,0
1702,38,5776,159,0
1200,4,552,0,0
1329,20,4596,368,0
2265,33,4693,73,0
3804,89,8640,149,0
2,0,426,0,0
236,16,1,0,0
2603,112,1606,76,0
350,2,0,0,0
1689,59,3949,10,0
1645,47,0,0,0
2350,52,18930,205,0
1981,38,24485,0,0
5069,335,50309,455,0
4369,90,19869,60,0
387,4,0,0,0
1382,42,19473,0,0
1132,30,778,70,0
2544,78,2073,157,0
37,3,0,0,0
20,0,8,0,0
368,20,12,0,0
2270,98,144,0,0
191,3,0,0,0
2846,220,180,0,0
459,26,7,0,0
713,9,69,0,0
124,0,1423,0,0
51,4,0,0,0
177,1,0,0,0
4993,128,1047,0,0
7784,598,17047,182,0
89,1,0,0,0
93,6,0,0,0
6396,174,3472,0,0
120,2,0,0,0
22,0,0,0,0
422,14,24,0,0
47,2,0,0,0
45,1,0,0,0
5687,176,3614,103,0
398,6,18,0,0
1953,27,4234,0,0
4979,142,6762,42,0
2228,42,13752,0,0
3,0,0,0,0
5623,272,24040,368,0
10468,273,9349,6,0
768,1,334,0,0
253,7,0,0,0
885,18,9400,0,0
337,4,44,0,0
2559,41,350,0,0
9403,464,11992,2046,0
6910,83,1085,0,0
90,3,0,0,0
467,8,629,12,0
5815,176,13672,0,0
89,1,0,0,0
3335,47,10139,4957,0
213,1,0,0,0
2703,50,1047,0,0
7669,303,20612,452,0
54,1,0,0,0
3990,114,9887,75,0
561,10,25,0,0
2188,53,367,0,0
2922,66,483,0,0
280,7,27,0,0
141,0,278,0,0
3222,43,3634,406,0
12504,487,25768,5155,0
76,0,0,0,0
6131,118,6223,504,0
7336,71,19731,8001,0
2486,71,1742,0,0
110,2,30,0,0
1159,33,2814,308,0
191,1,121,0,0
415,14,126,0,0
4962,144,44115,2481,0
269,4,40,0,0
9542,274,51066,14168,0
5334,176,5329,1540,0
104,6,0,0,0
2061,46,3372,0,0
1994,40,544,12,0
2863,55,2275,1,0
2082,64,3579,0,0
31,3,0,0,0
192,0,75,0,0
454,3,685,0,0
16,0,0,0,0
94,3,0,0,0
381,4,0,0,0
279,4,34,0,0
2678,38,2402,120,0
3672,138,1980,15,0
766,25,0,0,0
1342,16,3006,0,0
1780,48,2383,20,0
227,4,68,0,0
405,12,4,0,0
1329,72,12,0,0
685,8,1208,0,0
456,8,729,120,0
479,21,1835,10,0
3347,133,6610,79,0
1867,35,2796,0,0
1196,16,248,0,0
2764,131,4737,260,0
1343,27,839,0,0
2269,83,582,70,0
171,5,1056,1,0
2316,95,1981,75,0
9384,420,32206,3673,0
2283,65,3942,276,0
20134,2447,140831,69887,0
9205,320,17524,994,0
4153,96,5297,442,0
615,21,87,0,0
815,9,804,57,0
16837,1003,39299,25538,0
1500,61,3249,153,0
11552,530,58396,15818,0
225,11,425,0,0
2698,125,3470,304,0
1885,66,6192,265,0
5305,368,152346,4739,0
3447,227,2465,362,0
8027,565,14448,2399,0
4011,184,32362,2231,0
7474,289,15518,563,0
8874,370,37749,13682,0
518,12,365,182,0
1722,42,2623,141,0
416,8,0,0,0
272,2,3733,111,0
1392,26,3804,91,0
3241,143,5392,345,0
778,5,954,32,0
3621,177,6581,1274,0
3361,182,5910,852,0
1843,102,532,75,0
4389,254,8809,1199,0
8061,468,18561,3324,0
16902,1572,61986,14976,0
254,6,191,0,0
5113,153,6537,226,0
1164,13,0,0,0
1188,32,2298,155,0
1379,38,531,239,0
650,9,0,0,0
14931,1185,206363,23795,0
18890,1321,33139,24838,0
5561,287,9746,2959,0
1242,39,4586,8,0
3366,219,4997,3,0
12368,541,61611,11335,0
3144,56,21465,8258,0
1306,21,1417,86,0
3592,139,5067,1143,0
6424,180,23673,6129,0
2088,74,3161,118,0
341,9,188,6,0
24,0,0,0,0
302,2,0,0,0
1138,19,175,0,0
590,5,0,0,0
387,23,29,0,0
704,15,163,15,0
50,1,0,0,0
5203,125,4248,1,0
1020,23,5543,0,0
97,2,0,0,0
2775,124,3056,9,0
3021,36,1274,0,0
574,18,0,0,0
13,38,1698,0,0
2837,46,5627,0,0
38,0,0,0,0
3195,163,7803,0,0
2860,101,2130,0,0
1785,79,212,0,0
2680,98,169,0,0
5047,271,1954,0,0
328,0,0,0,0
3992,143,2370,5,0
236,0,0,0,0
6758,116,7271,185,0
624,13,0,0,0
2549,23,2451,0,0
317,6,56,0,0
11,1,0,0,0
6908,386,25155,179,0
2873,73,4773,0,0
2260,28,1803,0,0
763,36,459,0,0
93,1,0,0,0
2228,155,10523,102,0
94,3,0,0,0
306,6,1,0,0
8205,184,4791,50,0
267,6,0,0,0
762,45,0,0,0
5627,176,1099,50,0
77,1,0,0,0
7573,232,82029,786,0
12949,1349,47679,794,0
320,0,0,0,0
3683,95,655,50,0
769,41,529,20,0
1123,50,284,0,0
347,8,0,0,0
3629,221,2893,0,0
10,0,0,0,0
1240,42,2421,76,0
5949,294,1966,1,0
91,1,0,0,0
768,21,1329,37,0
88,2,0,0,0
2975,16,141,0,0
190,1,0,0,0
5,7,236,0,0
127,3,0,0,0
4654,145,5277,13,0
3,0,0,0,0
493,12,0,0,0
4210,133,8544,0,0
961,20,0,0,0
199,0,0,0,0
986,54,81,0,0
0,0,320,0,0
1739,59,2124,0,0
2445,32,117,0,0
348,0,0,0,0
6904,224,1743,133,0
88,3,0,0,0
376,2,0,0,0
17,0,0,0,0
556,5,896,0,0
389,6,0,0,0
1242,29,1088,0,0
127,2,0,0,0
1007,11,10,0,0
413,10,51,0,0
389,9,62,0,0
421,0,0,0,0
3549,92,910,137,0
580,0,0,0,0
1648,42,1763,194,0
83,0,0,0,0
2199,50,13345,8,0
3333,82,2577,0,0
26,0,0,0,0
728,15,0,0,0
2083,58,1529,0,0
1523,33,352,0,0
949,25,405,0,0
3607,105,18899,248,0
4333,75,5455,0,0
8897,477,9219,156,0
1435,50,1760,3,0
200,6,80,0,0
5404,184,23591,742,0
11811,374,47567,6064,0
8238,145,2769,20,0
2613,48,2929,0,0
11329,337,5110,0,0
20,1,0,0,0
697,22,0,0,0
1279,43,769,39,0
2858,147,21456,41,0
1063,5,2183,0,0
1079,21,6017,156,0
15406,1060,70252,1654,0
3752,129,7339,58,0
140,1,0,0,0
344,10,0,0,0
2423,57,2401,48,0
454,0,0,0,0
5088,208,16478,870,0
3605,71,13728,1021,0
10541,352,14685,142,0
3235,57,7584,2,0
394,0,99,0,0
32,1,0,0,0
11231,393,4308,31,0
609,16,148,0,0
4726,99,570,0,0
386,11,17,0,0
48,0,0,0,0
528,21,0,0,0
3055,66,736,0,0
6211,268,1794,0,0
184,2,2,0,0
18513,1308,18949,30,0
59,2,0,0,0
62,0,0,0,0
2268,50,200,0,0
4289,246,1456,0,0
210,2,0,0,0
966,9,23,0,0
1521,17,35,0,0
278,4,80,0,0
928,11,100,0,0
5593,86,724,0,0
30,0,0,0,0
539,17,139,0,0
328,0,10,0,0
4466,199,3644,59,0
470,0,1,0,0
400,2,0,0,0
441,5,71,0,0
1692,20,446,0,0
1124,17,110,0,0
340,11,465,0,0
1344,52,2071,0,0
6280,253,10059,95,0
2762,55,6756,0,0
2691,63,879,6,0
46,2,0,0,0
1309,29,87,0,0
1094,18,6127,124,0
7,0,0,0,0
3384,76,3949,1769,0
717,26,782,0,0
853,35,283,0,0
3268,94,23811,240,0
165,3,0,0,0
1571,26,13563,0,0
19,0,0,0,0
15,0,0,0,0
98,1,0,0,0
1986,32,1490,1,0
13207,731,8874,95,0
8643,199,646,0,0
105,8,0,0,0
397,5,23,0,0
6214,296,1381,50,0
352,8,35,0,0
387,6,95,1,0
1253,8,25,0,0
4909,276,4974,219,0
404,1,38,0,0
10397,358,5991,186,0
140,9,0,0,0
275,1,23,0,0
160,11,0,0,0
1816,55,1884,1,0
14016,622,14773,303,0
361,16,122,0,0
3393,77,1688,31,0
1788,23,4077,0,0
10108,357,6482,0,0
280,7,0,0,0
516,12,42,0,0
329,10,132,0,0
64,0,0,0,0
313,7,0,0,0
1003,14,1083,526,0
3988,96,2885,0,0
149,2,0,0,0
3449,35,4170,6591,0
936,29,8023,0,0
847,29,513,0,0
1260,24,406,3,0
2151,61,2640,0,0
241,7,11,0,0
53,2,0,0,0
734,19,1666,1,0
3125,81,1161,0,0
3555,163,3260,0,0
565,5,0,0,0
360,2,17,0,0
830,5,130,0,0
1653,49,2881,0,0
103,4,1205,0,0
1295,28,1002,21,0
231,2,0,0,0
10194,217,42456,17,0
78,6,866,0,0
2183,52,11961,0,0
6806,179,40369,192,0
8,0,0,0,0
4926,82,333,0,0
2039,60,2552,0,0
1250,21,969,54,0
367,12,27,0,0
1251,30,140,0,0
389,6,23,0,0
326,5,0,0,0
385,4,3,0,0
2244,30,1126,0,0
516,5,78,0,0
77,0,0,0,0
2879,22,373,0,0
1110,20,88,0,0
4436,107,1021,18,0
273,4,0,0,0
2185,12,1622,0,0
9131,311,433353,0,0
2918,92,29490,0,0
7396,188,153452,0,0
3615,48,24656,0,0
5464,309,234357,0,0
322,3,858,0,0
159,3,379,0,0
487,1,718,0,0
9416,114,23012,0,0
1839,18,2112,0,0
2986,99,544,0,0
5315,130,4892,112,0
2330,53,2737,0,0
1956,51,2190,0,0
28,13,0,0,0
0,0,9,0,0
6748,332,49454,271,0
377,11,0,0,0
1065,33,2773,0,0
2189,38,0,0,0
2940,65,2037,0,0
247,8,0,0,0
3172,58,13701,337,0
1045,35,0,0,0
3617,63,5917,0,0
7478,107,36862,52,0
55,0,0,0,0
5096,110,17455,0,0
3349,61,5993,0,0
4652,94,57531,90,0
380,9,0,0,0
274,5,47,0,0
8979,288,4690,23,0
2564,34,2716,283,0
10427,140,1282,0,0
10863,478,11273,870,0
45,3,0,0,0
2412,63,3064,66,0
636,23,758,0,0
88,0,0,0,0
4192,83,4432,21,0
2533,99,2467,102,0
484,0,710,0,0
451,58,192,0,0
9879,130,34041,0,0
65,9,51,0,0
6709,394,88175,7790,0
8799,278,12334,288,0
506,57,114,0,0
154,5,0,0,0
1458,39,21027,377,0
515,21,12,0,0
2296,45,3484,0,0
2889,124,15421,1612,0
175,6,46,0,0
525,28,30,0,0
1919,84,7943,750,0
2867,66,1109,0,0
6365,233,21085,0,0
16435,500,15613,7,0
1861,42,3093,102,0
2563,54,4545,211,0
5515,163,9825,307,0
531,19,340,0,0
23410,2655,74010,1090,0
603,34,0,0,0
5989,179,6016,724,0
1590,5,1805,0,0
896,20,0,0,0
2295,139,8998,17,0
463,11,0,0,0
6212,244,7701,2018,0
2698,80,5621,1094,0
2387,57,9593,348,0
9571,567,48353,7131,0
15602,661,18606,62,0
1584,54,90,0,0
1600,11,80,0,0
2518,79,26723,2379,0
15298,830,13381,174,0
10291,435,34955,1412,0
6420,189,7978,373,0
1213,20,1548,146,0
283,14,629,0,0
10978,314,8032,272,0
1435,19,3729,344,0
1436,41,222,0,0
322,12,21,0,0
99,2,0,0,0
1409,19,3893,0,0
1649,20,10499,25,0
10147,424,12551,155,0
246,5,0,0,0
2223,21,218,0,0
198,3,0,0,0
4518,68,6342,0,0
336,8,18,0,0
247,13,0,0,0
1658,67,5343,1,0
6,16,5681,0,0
516,18,152,0,0
849,23,28,0,0
812,29,101,0,0
0,0,0,0,0
1,0,158,0,0
1045,17,1605,0,0
4368,74,4865,4,0
2058,60,13397,2,0
1418,20,10619,0,0
1788,23,0,0,0
7337,272,1249,0,0
54,1,0,0,0
120,3,0,0,0
10961,311,4294,0,0
20462,1225,55330,2126,0
6106,134,11414,231,0
4741,93,3885,121,0
11216,166,26961,0,0
373,0,58,0,0
408,28,1032,0,0
6032,206,2864,0,0
9585,344,6253,535,0
1565,87,2305,1,0
0,0,324,0,0
2377,50,4386,101,0
593,15,337,0,0
2586,27,2745,3,0
2505,138,2915,119,0
1661,29,6216,0,0
1723,29,0,0,0
0,0,0,0,0
4587,80,5118,65,0
12260,202,16370,2,0
2648,55,9700,223,0
12435,563,41382,1033,0
1407,20,1262,0,0
83,0,0,0,0
841,11,0,0,0
3149,93,35258,1774,0
1411,16,5475,59,0
633,23,0,0,0
368,7,0,0,0
2096,18,5855,224,0
1222,15,423,0,0
26,0,0,0,0
1536,26,4802,99,0
2038,20,5624,134,0
4746,75,12306,363,0
0,3,1524,0,0
343,23,158,0,0
3055,136,3580,0,0
543,0,0,0,0
2339,58,3552,0,0
1719,30,0,0,0
2279,61,22121,104,0
5412,388,65950,2344,0
6002,114,40785,0,0
369,5,0,0,0
1465,37,28708,0,0
1003,38,858,134,0
2258,74,4275,94,0
52,4,0,0,0
40,0,1,0,0
492,8,84,0,0
6684,228,995,2,0
3531,221,551,0,0
2732,98,144,0,0
2174,19,333,0,0
0,0,270,0,0
4700,157,1763,0,0
10485,712,24451,142,0
9451,282,1594,0,0
47,7,0,0,0
7103,244,2309,242,0
455,8,176,0,0
2511,49,3124,0,0
2474,70,4869,7,0
5783,287,16408,796,0
95,1,0,0,0
14377,408,18985,3,0
2693,30,4332,0,0
281,15,0,0,0
1520,21,10267,0,0
362,6,173,0,0
2687,60,1034,0,0
0,0,1868,0,0
9567,525,23758,659,0
7552,148,2393,0,0
106,4,0,0,0
278,3,0,0,0
572,24,1577,148,0
6946,216,17628,39,0
116,0,0,0,0
3919,63,13757,7,0
382,3,0,0,0
6370,100,2521,0,0
11681,447,34826,638,0
5673,178,14160,0,0
502,1,0,0,0
2463,45,632,0,0
4254,95,1557,0,0
911,7,108,0,0
11106,141,5570,630,0
16098,549,32214,2366,0
211,1,0,0,0
10253,213,8151,0,0
12039,153,26308,11246,0
3071,111,3596,112,0
142,3,0,0,0
5636,85,5368,308,0
109,3,0,0,0
14197,395,100618,5937,0
12543,406,76180,16414,0
8157,346,3979,0,0
2442,40,2972,0,0
1872,36,460,0,0
3251,59,4469,56,0
2315,48,9164,0,0
5500,168,5902,60,0
868,14,0,0,0
1657,13,2203,0,0
78,3,0,0,0
1769,42,2992,11,0
508,14,26,0,0
1232,61,285,0,0
2893,46,4396,0,0
566,17,1087,29,0
3878,125,8640,122,0
518,15,584,0,0
0,0,0,0,0
1383,29,548,0,0
4399,151,8087,58,0
1416,26,1050,0,0
3009,109,1408,0,0
2095,71,2058,367,0
10742,470,46827,4122,0
2447,59,4036,526,0
22820,2822,162172,63279,0
10259,435,25094,952,0
4904,81,7274,483,0
789,20,316,0,0
1132,14,1191,0,0
20849,1412,62466,38249,0
1933,92,4679,164,0
12146,580,75143,12664,0
415,27,1610,0,0
3203,136,3824,658,0
2415,60,7448,171,0
4880,357,159545,1976,0
3657,281,4155,322,0
10972,722,21425,2629,0
5599,290,56455,2923,0
8705,521,30487,1842,0
11663,444,51380,10753,0
37,6,0,0,0
1704,42,3447,167,0
525,20,211,0,0
428,13,1222,0,0
4789,141,6788,476,0
358,8,933,74,0
4476,218,8456,1509,0
4237,242,8061,606,0
2632,123,793,0,0
3895,211,11797,1456,0
8799,544,25756,2845,0
17750,1624,83235,10579,0
372,16,1422,0,0
3529,62,7482,115,0
904,10,0,0,0
298,6,695,169,0
1466,12,675,293,0
860,14,0,0,0
16277,1587,230809,28299,0
21372,1576,47268,34003,0
6775,369,12440,1640,0
1328,37,1666,8,0
6838,409,10236,893,0
13247,634,106010,14177,0
3100,86,23983,5693,0
1466,17,2013,83,0
3687,184,7234,1727,0
7169,256,35797,4473,0
2370,67,3950,258,0
402,13,460,72,0
73,2,0,0,0
319,7,46,0,0
1166,21,196,0,0
362,7,0,0,0
432,14,199,0,0
361,8,62,5,0
188,3,0,0,0
6012,86,3801,0,0
1215,22,9568,0,0
70,0,0,0,0
4258,237,4701,0,0
18,0,0,0,0
3485,61,790,0,0
509,21,0,0,0
12,30,3608,0,0
4716,71,9811,76,0
4172,243,12717,0,0
6166,172,3801,35,0
2628,118,372,0,0
1466,13,40,0,0
4140,231,5113,0,0
424,0,0,0,0
5310,177,2372,0,0
330,0,0,0,0
7868,126,7020,175,0
804,6,0,0,0
1853,21,2030,0,0
62,0,0,0,0
9303,557,44803,211,0
4785,87,11563,0,0
2094,35,2633,0,0
956,58,488,0,0
96,6,0,0,0
2493,119,18185,387,0
48,0,0,0,0
472,6,26,0,0
12122,222,10364,17,0
522,0,0,0,0
2765,77,478,0,0
9430,243,1934,0,0
208,9,84,0,0
13992,393,109422,437,0
15581,1593,75064,852,0
379,0,0,0,0
5066,129,840,0,0
1015,52,1723,86,0
1242,52,430,0,0
382,17,0,0,0
6067,287,3869,0,0
1223,61,217,0,0
6878,393,3392,2,0
921,25,2845,33,0
8,0,0,0,0
3189,25,154,0,0
312,1,0,0,0
13,29,1324,0,0
2963,80,4565,0,0
534,4,0,0,0
6305,181,7408,0,0
749,13,0,0,0
223,4,0,0,0
1155,50,182,0,0
362,7,745,0,0
2619,45,685,0,0
6771,207,1731,215,0
448,7,0,0,0
578,3,0,0,0
522,0,0,0,0
1480,29,43,0,0
866,27,209,0,0
464,1,17,0,0
514,6,16,0,0
2852,70,46,0,0
1163,1,0,0,0
15,0,0,0,0
2607,74,4002,171,0
3216,98,32244,256,0
5386,94,3662,0,0
899,18,0,0,0
13,0,0,0,0
2558,87,2149,20,0
1317,30,605,0,0
1394,20,720,0,0
157,2,724,0,0
183,2,721,0,0
5046,133,27084,385,0
5052,92,14812,784,0
9587,514,20700,355,0
451,12,452,0,0
7011,211,22307,1492,0
14856,439,78688,4524,0
8708,168,3629,1,0
3007,77,5667,0,0
12900,430,10280,126,0
795,17,0,0,0
1241,38,1498,57,0
3535,135,25126,135,0
1509,26,3507,0,0
1189,30,8176,78,0
16918,1477,98684,952,0
5209,209,15213,508,0
398,30,0,0,0
2435,43,3348,1,0
583,2,79,0,0
6968,312,23606,1319,0
4325,88,21721,1214,0
13326,403,20878,1149,0
3742,50,11080,0,0
533,13,220,0,0
13679,619,6313,31,0
722,23,329,0,0
7086,193,984,0,0
285,5,0,0,0
87,2,0,0,0
4021,75,1802,0,0
8174,321,2369,0,0
22137,1665,20818,260,0
2492,67,272,0,0
5889,280,2066,0,0
264,4,0,0,0
844,22,27,0,0
1803,21,249,0,0
1078,15,200,0,0
36,1,0,0,0
7523,147,925,0,0
81,0,0,0,0
1400,32,102,0,0
70,0,0,0,0
940,7,19,0,0
0,0,1190,0,0
6654,362,10373,569,0
317,0,0,0,0
460,1,509,0,0
573,1,64,0,0
1748,27,29,0,0
1670,12,119,0,0
456,13,707,0,0
1355,23,8702,46,0
7220,281,14514,53,0
3298,73,9285,0,0
2793,67,4109,6,0
2629,41,354,0,0
1229,11,8062,410,0
4545,73,3078,0,0
1006,18,2014,0,0
1165,61,74,0,0
4159,83,34602,23,0
173,0,0,0,0
1626,43,22839,0,0
21,0,0,0,0
25,0,0,0,0
136,7,0,0,0
2205,27,956,0,0
15102,830,13821,63,0
9676,290,2181,5,0
4,2,0,0,0
7342,428,1835,0,0
1131,6,45,0,0
6735,410,6710,640,0
519,4,0,0,0
9770,350,8508,435,0
242,8,0,0,0
64,6,0,0,0
14727,627,19263,576,0
412,13,119,0,0
2712,74,1812,0,0
1354,33,3957,271,0
13336,469,10253,708,0
376,15,86,0,0
334,9,0,0,0
1285,27,1854,0,0
3822,74,5995,0,0
3503,48,5449,5325,0
1101,32,8644,0,0
935,39,237,0,0
0,0,536,0,0
1357,13,1321,0,0
1882,75,722,0,0
397,15,28,0,0
883,19,2141,0,0
5935,157,5447,0,0
3704,190,2733,0,0
1134,1,41,0,0
566,4,112,0,0
1149,13,147,0,0
1244,38,1234,0,0
234,15,1939,0,0
1695,27,1651,12,0
249,5,0,0,0
10141,279,44476,0,0
2239,49,9183,0,0
7643,260,49068,316,0
8559,174,787,1,0
2321,70,3484,0,0
1345,19,1051,2,0
461,12,36,0,0
1513,44,527,0,0
302,13,86,0,0
0,1,784,0,0
247,5,0,0,0
425,6,0,0,0
1935,32,1264,0,0
298,2,137,0,0
3265,22,142,0,0
1270,22,70,0,0
5082,78,1712,1,0
190,6,0,0,0
2482,24,563,0,0
9031,313,440338,0,0
2693,74,31976,0,0
7080,213,152150,0,0
4022,76,32950,0,0
5215,269,229348,2129,0
580,2,1630,0,0
743,5,1824,0,0
60,0,142,0,0
7586,102,20669,0,0
1567,19,2210,0,0
3200,86,1068,0,0
55,0,0,0,0
5020,155,2902,169,0
2637,60,1017,0,0
3440,137,5813,10,0
39,8,0,0,0
0,1,102,0,0
7103,327,35253,211,0
520,11,0,0,0
1283,25,2860,0,0
2203,53,0,0,0
3374,42,1857,0,0
313,6,0,0,0
3336,49,12170,122,0
953,38,0,0,0
4011,47,5995,48,0
7071,120,34729,564,0
25,2,0,0,0
5195,106,11490,0,0
3607,114,4314,0,0
4318,68,51526,289,0
10,0,0,0,0
453,10,0,0,0
297,10,67,0,0
8637,366,3118,21,0
2491,21,640,0,0
0,0,551,0,0
11320,144,1485,0,0
10882,515,8042,808,0
36,5,0,0,0
2679,54,2829,67,0
678,25,400,1,0
64,2,0,0,0
3881,99,3977,118,0
49,0,0,0,0
3089,124,3608,245,0
93,0,142,0,0
627,28,555,0,0
9093,106,36593,0,0
52,8,73,0,0
7696,393,92768,11235,0
8554,319,5532,12,0
515,35,188,0,0
171,5,0,0,0
1674,67,20503,440,0
491,21,0,0,0
2982,87,2033,11,0
2972,112,14699,922,0
184,3,0,0,0
186,7,69,0,0
423,26,0,0,0
0,0,0,0,0
976,25,5402,0,0
2269,39,1198,2,0
6360,247,16581,753,0
17696,571,12949,23,0
1632,47,3054,115,0
2568,80,7011,370,0
5615,180,7952,326,0
422,13,759,256,0
0,0,0,0,0
23712,2735,68955,1384,0
449,26,0,0,0
6172,169,6140,325,0
1448,11,1925,0,0
805,17,0,0,0
2367,120,12827,10,0
459,6,0,0,0
7234,280,10480,7433,0
3039,103,7949,55,0
2279,43,10394,75,0
9232,594,60141,14812,0
15161,584,15980,635,0
1773,30,198,0,0
1195,12,175,79,0
2698,73,22439,1205,0
14963,772,14840,67,0
9675,385,42339,2950,0
6138,214,7191,906,0
2056,57,2409,147,0
204,17,552,13,0
11500,398,9586,2,0
1621,22,3497,155,0
1174,25,225,0,0
340,9,109,0,0
119,5,0,0,0
1399,16,3133,0,0
1458,35,12388,0,0
0,0,0,0,0
10612,429,13297,116,0
259,2,0,0,0
1989,22,137,0,0
349,8,0,0,0
4817,116,6476,0,0
383,18,13,0,0
365,8,0,0,0
1645,66,4735,9,0
11,38,5643,0,0
499,13,374,0,0
808,35,25,0,0
744,44,404,0,0
0,0,206,0,0
1046,13,856,0,0
4149,101,4180,0,0
2836,68,12587,65,0
1668,20,9755,0,0
1818,14,0,0,0
6652,227,1494,0,0
85,1,0,0,0
9819,267,5179,618,0
20732,1248,52840,1758,0
6038,153,10274,0,0
5555,84,2706,240,0
11673,216,24037,0,0
274,3,0,0,0
320,14,92,0,0
6848,189,2801,0,0
9315,316,4196,1,0
1907,87,2547,3,0
2668,56,3511,178,0
1052,21,358,0,0
2572,30,544,3,0
2429,72,2567,7,0
1479,21,6890,0,0
1504,17,0,0,0
4711,70,4643,0,0
12127,206,15587,316,0
2521,41,9632,139,0
12382,558,28710,2740,0
1373,38,832,0,0
769,11,0,0,0
3334,53,26025,1649,0
1268,26,4630,87,0
396,18,0,0,0
286,2,0,0,0
2050,35,4686,82,0
1330,8,492,0,0
29,0,0,0,0
1586,24,5739,302,0
